,Precision@k,Average Precision
80,0.23809523809523808,0.38451293955760374
81,0.3333333333333333,0.5474591234680768
82,0.5238095238095238,0.9924242424242423
83,0.19047619047619047,0.3456007451665057
84,0.38095238095238093,0.7216006093068775
85,0.5714285714285714,0.9443535188216039
86,0.7619047619047619,0.9555444748749703
87,0.2857142857142857,0.20859186862519927
88,0.5238095238095238,0.9043052438277903
89,0.047619047619047616,0.0786325431890685
90,0.2857142857142857,0.48107292062489787
91,0.3333333333333333,0.5131770957085614
92,0.6190476190476191,0.9945054945054945
93,0.8095238095238095,1.0
94,0.7619047619047619,0.9734258286647992
95,0.5238095238095238,1.0
96,0.14285714285714285,0.18670389958517042
97,0.7142857142857143,1.0
98,0.5714285714285714,1.0
99,0.6190476190476191,0.9695730363151177
100,0.7142857142857143,1.0
101,0.3333333333333333,0.6971641463949158
102,0.23809523809523808,0.2902016225334977
103,0.5714285714285714,0.8281222962337513
104,0.42857142857142855,0.6806628551129212
105,0.8095238095238095,1.0
106,0.5238095238095238,0.9316525579683476
107,0.047619047619047616,0.07807364118011885
108,0.5238095238095238,0.8861904761904762
109,0.6190476190476191,0.7933527886556142
110,0.19047619047619047,0.40635662982299314
111,0.0,0.011901745055385896
112,0.7619047619047619,0.9263085453633054
113,0.7142857142857143,0.975
114,0.14285714285714285,0.13425520818606632
115,0.09523809523809523,0.05004306160390267
116,0.6190476190476191,0.9630541871921182
117,0.3333333333333333,0.5475321226447764
118,0.2857142857142857,0.41787923325179155
119,0.6190476190476191,1.0
120,0.23809523809523808,0.29816557141833433
121,0.42857142857142855,0.5337567134707147
122,0.2857142857142857,0.578019834948269
123,0.3333333333333333,0.5473334213301222
124,0.42857142857142855,0.6068933582397475
125,0.5714285714285714,0.8430126757773817
126,0.0,0.015838525607545687
127,0.47619047619047616,0.6534800768302321
128,0.6666666666666666,0.9952380952380953
129,0.9047619047619048,0.9916743613419512
130,0.47619047619047616,0.9588235294117646
131,0.38095238095238093,0.48688525198689336
132,0.19047619047619047,0.2692184442519205
133,0.3333333333333333,0.4947982086992194
134,0.8095238095238095,1.0
135,0.7142857142857143,1.0
136,0.19047619047619047,0.301626644886988
137,0.3333333333333333,0.423656759056146
138,0.6190476190476191,0.9065192743764172
139,0.2857142857142857,0.48185006751333614
140,0.23809523809523808,0.47712942644030737
141,0.14285714285714285,0.17370964820392218
142,0.23809523809523808,0.2063438772853089
143,0.7142857142857143,0.9345145603130756
144,0.6190476190476191,0.8928876844324
145,0.47619047619047616,0.6531261310447716
146,0.23809523809523808,0.3376063896324343
147,0.09523809523809523,0.23287245726580016
148,0.23809523809523808,0.4932795479287324
149,0.047619047619047616,0.01817682468424947
150,0.14285714285714285,0.23048097675108556
151,0.3333333333333333,0.2713123187175678
152,0.6190476190476191,1.0
153,0.6190476190476191,0.9091553836234688
154,0.19047619047619047,0.20224504529692977
155,0.14285714285714285,0.2838827897675123
156,0.38095238095238093,0.5722150008277559
157,0.6666666666666666,1.0
158,0.19047619047619047,0.2682218997274182
159,0.2857142857142857,0.47249318191065814
160,0.0,0.015301721318105732
161,0.6190476190476191,1.0
162,0.14285714285714285,0.2121130556453953
163,0.38095238095238093,0.6323428042506032
164,0.19047619047619047,0.2704788143685297
165,0.23809523809523808,0.3785121291684094
166,0.14285714285714285,0.21217073241502954
167,0.2857142857142857,0.43576987373065773
168,0.5238095238095238,0.6483850512245688
169,0.6666666666666666,1.0
170,0.38095238095238093,0.6353970972954036
171,0.047619047619047616,0.022863187486363942
172,0.14285714285714285,0.12539978132961294
173,0.7142857142857143,1.0
174,0.6666666666666666,0.9498697574355468
175,0.6190476190476191,0.9147463768115943
176,0.5238095238095238,0.8583296476485333
177,0.6666666666666666,0.8303190164954871
178,0.047619047619047616,0.024358566793780238
179,0.7142857142857143,0.9558897243107769
180,0.2857142857142857,0.40546839573114424
181,0.2857142857142857,0.44123170913543447
182,0.047619047619047616,0.084574700031007
183,0.6666666666666666,0.7805598831361767
184,0.8571428571428571,1.0
185,0.42857142857142855,0.48952905590498064
186,0.5714285714285714,1.0
187,0.2857142857142857,0.5538571849130854
188,0.42857142857142855,0.345730371680683
189,0.6190476190476191,0.9819004524886878
190,0.5714285714285714,0.7952490231749271
191,0.09523809523809523,0.179417958561767
192,0.8571428571428571,1.0
193,0.8571428571428571,1.0
194,0.047619047619047616,0.07743398744609166
195,0.047619047619047616,0.09209186056844215
196,0.19047619047619047,0.32909489659388125
197,0.5714285714285714,0.8573102508460564
198,0.6190476190476191,0.9285636476812947
199,0.09523809523809523,0.2140254892015508
200,0.047619047619047616,0.11427349932191912
201,0.09523809523809523,0.2162341715562543
202,0.3333333333333333,0.5123406800707562
203,0.42857142857142855,0.44414933560975467
204,0.3333333333333333,0.4657310127685745
205,0.23809523809523808,0.4777164316798618
206,0.14285714285714285,0.11668099323511975
207,0.2857142857142857,0.43588638404103597
208,0.0,0.021684634204689156
209,0.09523809523809523,0.14604015865310085
210,0.38095238095238093,0.6360893750024535
211,0.47619047619047616,0.7555712033102587
212,0.47619047619047616,0.7183551003777826
213,0.14285714285714285,0.22013886660539386
214,0.047619047619047616,0.09477263691015944
215,0.7142857142857143,1.0
216,0.2857142857142857,0.42495094319730065
217,0.047619047619047616,0.05073139815238384
218,0.047619047619047616,0.1697803891599128
219,0.19047619047619047,0.2657805465833823
220,0.42857142857142855,0.6488042597246845
221,0.38095238095238093,0.4757940037735008
222,0.0,0.012088952342359675
223,0.09523809523809523,0.212727972540491
224,0.38095238095238093,0.31707407429543644
225,0.3333333333333333,0.5473460762650483
226,0.6190476190476191,0.9053221288515407
227,0.5714285714285714,0.8087468760764086
228,0.47619047619047616,0.6707608827110152
229,0.19047619047619047,0.34866363748122936
230,0.047619047619047616,0.0777902009968329
231,0.19047619047619047,0.3635639253043873
232,0.6666666666666666,1.0
233,0.09523809523809523,0.11237271214709021
234,0.42857142857142855,0.6488264022651348
235,0.5714285714285714,0.9270607534126193
236,0.3333333333333333,0.36229624577712616
237,0.23809523809523808,0.24485919066712766
238,0.7142857142857143,1.0
239,0.7619047619047619,0.9432089909134386
240,0.5238095238095238,0.8384243775548123
241,0.8571428571428571,1.0
242,0.8095238095238095,1.0
243,0.5714285714285714,0.8551320801960188
244,0.47619047619047616,0.5579990999448013
245,0.0,0.01841815931445531
246,0.09523809523809523,0.1947313646220503
247,0.7142857142857143,0.9435218253968254
248,0.2857142857142857,0.40327034987830995
249,0.5238095238095238,0.9805194805194806
250,0.5714285714285714,0.6082748391958919
251,0.09523809523809523,0.2278654481253652
252,0.3333333333333333,0.3680461771357362
253,0.047619047619047616,0.03289639614907441
254,0.5238095238095238,0.6461086456278764
255,0.47619047619047616,0.6371526245255383
256,0.5238095238095238,1.0
257,0.6666666666666666,0.8326805715862318
258,0.3333333333333333,0.5472883421028304
259,0.6666666666666666,0.9708460307199803
260,0.42857142857142855,0.7280713105012884
261,0.0,0.013027334780547644
262,0.0,0.04443075602537229
263,0.5238095238095238,1.0
264,0.6190476190476191,0.9306164183464797
265,0.23809523809523808,0.35183902572339226
266,0.6666666666666666,0.9786891679748823
267,0.0,0.013787845005015375
268,0.2857142857142857,0.36656965082646
269,0.7142857142857143,1.0
270,0.2857142857142857,0.2921456374101871
271,0.38095238095238093,0.37366246331895986
272,0.0,0.021008920594755617
273,0.5238095238095238,0.8601360544217688
274,0.2857142857142857,0.4364050789908343
275,0.047619047619047616,0.1152195452421581
276,0.6190476190476191,0.934453781512605
277,0.5714285714285714,1.0
278,0.047619047619047616,0.111697935791106
279,0.047619047619047616,0.043013834543842576
280,0.7142857142857143,1.0
